timestamp,open,high,low,close,tick_volume
2025-10-18 00:00:00+03:00,1.1667399999999999,1.16692,1.16634,1.1669100000000001,473
2025-10-18 00:05:00+03:00,1.1669,1.16703,1.1668,1.167,223
2025-10-18 00:10:00+03:00,1.16703,1.16707,1.16666,1.16677,247
2025-10-18 00:15:00+03:00,1.16676,1.16717,1.16661,1.16717,338
2025-10-18 00:20:00+03:00,1.16717,1.16738,1.16703,1.16729,256
2025-10-18 00:25:00+03:00,1.16729,1.16737,1.16716,1.1672,282
2025-10-18 00:30:00+03:00,1.16719,1.1672,1.1669,1.16695,214
2025-10-18 00:35:00+03:00,1.16695,1.16723,1.16695,1.1672,157
2025-10-18 00:40:00+03:00,1.16719,1.1672500000000001,1.16702,1.16702,131
2025-10-18 00:45:00+03:00,1.16704,1.1671,1.16695,1.16697,165
2025-10-18 00:50:00+03:00,1.16696,1.16702,1.16659,1.1666,191
2025-10-18 00:55:00+03:00,1.16659,1.16678,1.16652,1.16675,256
2025-10-18 01:00:00+03:00,1.16675,1.16708,1.16675,1.16693,284
2025-10-18 01:05:00+03:00,1.16694,1.16699,1.16683,1.16686,148
2025-10-18 01:10:00+03:00,1.16687,1.16694,1.16677,1.1669,132
2025-10-18 01:15:00+03:00,1.1669,1.16696,1.16685,1.16692,164
2025-10-18 01:20:00+03:00,1.1669100000000001,1.16695,1.16681,1.16681,114
2025-10-18 01:25:00+03:00,1.16681,1.16684,1.16667,1.16672,103
2025-10-18 01:30:00+03:00,1.16672,1.16678,1.16661,1.16675,140
2025-10-18 01:35:00+03:00,1.16675,1.16677,1.1666,1.16669,129
2025-10-18 01:40:00+03:00,1.16668,1.16682,1.16667,1.1667,108
2025-10-18 01:45:00+03:00,1.16671,1.16672,1.16655,1.16665,149
2025-10-18 01:50:00+03:00,1.16665,1.1668,1.1666400000000001,1.16676,143
2025-10-18 01:55:00+03:00,1.16677,1.16702,1.16673,1.1670099999999999,239
2025-10-18 02:00:00+03:00,1.16702,1.16702,1.16681,1.16686,142
2025-10-18 02:05:00+03:00,1.16687,1.16696,1.16685,1.1669,50
2025-10-18 02:10:00+03:00,1.16693,1.16695,1.16602,1.16662,265
2025-10-18 02:15:00+03:00,1.16657,1.16669,1.16646,1.16654,113
2025-10-18 02:20:00+03:00,1.16654,1.16656,1.16622,1.16635,91
2025-10-18 02:25:00+03:00,1.16634,1.16649,1.16621,1.16625,110
2025-10-18 02:30:00+03:00,1.16625,1.16628,1.16616,1.16616,90
2025-10-18 02:35:00+03:00,1.16612,1.16631,1.16566,1.16571,255
2025-10-18 02:40:00+03:00,1.16564,1.16615,1.16535,1.16584,242
2025-10-18 02:45:00+03:00,1.16581,1.16594,1.16556,1.16558,275
2025-10-18 02:50:00+03:00,1.16558,1.16565,1.16501,1.16526,361
2025-10-18 02:55:00+03:00,1.16529,1.1654200000000001,1.16497,1.16512,198
