timestamp,open,high,low,close,tick_volume
2025-10-08 00:00:00+03:00,47.612,47.621,47.424,47.504,2654
2025-10-08 00:05:00+03:00,47.503,47.57,47.484,47.514,2113
2025-10-08 00:10:00+03:00,47.513,47.642,47.501,47.631,913
2025-10-08 00:15:00+03:00,47.633,47.67,47.564,47.618,828
2025-10-08 00:20:00+03:00,47.617,47.645,47.586,47.607,583
2025-10-08 00:25:00+03:00,47.606,47.654,47.574,47.59,2146
2025-10-08 00:30:00+03:00,47.591,47.642,47.582,47.603,2439
2025-10-08 00:35:00+03:00,47.602,47.629,47.586,47.621,2230
2025-10-08 00:40:00+03:00,47.614,47.691,47.599,47.689,2454
2025-10-08 00:45:00+03:00,47.687,47.718,47.656,47.684,1755
2025-10-08 00:50:00+03:00,47.682,47.696,47.606,47.691,2169
2025-10-08 00:55:00+03:00,47.686,47.701,47.652,47.686,1786
2025-10-08 01:00:00+03:00,47.683,47.748,47.683,47.714,3057
2025-10-08 01:05:00+03:00,47.715,47.722,47.658,47.694,1667
2025-10-08 01:10:00+03:00,47.693,47.702,47.647,47.661,1109
2025-10-08 01:15:00+03:00,47.659,47.704,47.648,47.684,2403
2025-10-08 01:20:00+03:00,47.683,47.711,47.664,47.685,2071
2025-10-08 01:25:00+03:00,47.689,47.735,47.685,47.715,4055
2025-10-08 01:30:00+03:00,47.715,47.723,47.686,47.707,2122
2025-10-08 01:35:00+03:00,47.703,47.705,47.611,47.616,417
2025-10-08 01:40:00+03:00,47.625,47.669,47.623,47.667,1295
2025-10-08 01:45:00+03:00,47.668,47.698,47.641,47.687,1976
2025-10-08 01:50:00+03:00,47.685,47.709,47.671,47.692,1808
2025-10-08 01:55:00+03:00,47.688,47.743,47.685,47.733,1987
2025-10-08 02:00:00+03:00,47.725,47.744,47.717,47.726,2705
2025-10-08 02:05:00+03:00,47.727,47.728,47.697,47.722,2162
2025-10-08 02:10:00+03:00,47.716,47.744,47.716,47.74,1552
2025-10-08 02:15:00+03:00,47.741,47.743,47.713,47.725,799
2025-10-08 02:20:00+03:00,47.723,47.741,47.713,47.735,1202
2025-10-08 02:25:00+03:00,47.736,47.737,47.71,47.713,490
2025-10-08 02:30:00+03:00,47.714,47.727,47.708,47.722,201
2025-10-08 02:35:00+03:00,47.721,47.754,47.72,47.748,319
2025-10-08 02:40:00+03:00,47.747,47.765,47.737,47.764,771
2025-10-08 02:45:00+03:00,47.761,47.798,47.761,47.773,770
2025-10-08 02:50:00+03:00,47.774,47.843,47.761,47.839,1808
2025-10-08 02:55:00+03:00,47.836,47.843,47.781,47.785,266
2025-10-08 04:00:00+03:00,47.673,47.828,47.673,47.81,240
2025-10-08 04:05:00+03:00,47.809,47.842,47.77,47.835,358
2025-10-08 04:10:00+03:00,47.829,47.859,47.815,47.831,209
2025-10-08 04:15:00+03:00,47.831,47.862,47.818,47.834,199
2025-10-08 04:20:00+03:00,47.827,47.845,47.775,47.792,124
2025-10-08 04:25:00+03:00,47.792,47.83,47.784,47.827,86
2025-10-08 04:30:00+03:00,47.828,47.835,47.802,47.817,104
2025-10-08 04:35:00+03:00,47.819,47.867,47.811,47.864,91
2025-10-08 04:40:00+03:00,47.856,47.861,47.811,47.854,105
2025-10-08 04:45:00+03:00,47.858,47.86,47.814,47.834,112
2025-10-08 04:50:00+03:00,47.827,47.867,47.826,47.858,110
2025-10-08 04:55:00+03:00,47.852,47.875,47.84,47.861,81
2025-10-08 05:00:00+03:00,47.861,47.872,47.847,47.857,203
2025-10-08 05:05:00+03:00,47.857,47.872,47.832,47.859,165
2025-10-08 05:10:00+03:00,47.865,47.876,47.85,47.866,103
2025-10-08 05:15:00+03:00,47.858,47.917,47.852,47.898,186
2025-10-08 05:20:00+03:00,47.9,47.908,47.877,47.887,154
2025-10-08 05:25:00+03:00,47.882,47.887,47.835,47.848,175
2025-10-08 05:30:00+03:00,47.848,47.891,47.826,47.889,156
2025-10-08 05:35:00+03:00,47.884,47.896,47.86,47.886,119
2025-10-08 05:40:00+03:00,47.881,47.889,47.851,47.875,81
2025-10-08 05:45:00+03:00,47.873,47.928,47.873,47.918,358
2025-10-08 05:50:00+03:00,47.922,47.929,47.898,47.91,276
2025-10-08 05:55:00+03:00,47.911,47.925,47.886,47.913,270
2025-10-08 06:00:00+03:00,47.913,47.964,47.908,47.959,262
2025-10-08 06:05:00+03:00,47.953,47.968,47.922,47.958,285
2025-10-08 06:10:00+03:00,47.957,47.962,47.936,47.948,227
2025-10-08 06:15:00+03:00,47.947,47.981,47.937,47.971,141
2025-10-08 06:20:00+03:00,47.973,48.004,47.957,47.992,212
2025-10-08 06:25:00+03:00,47.99,47.999,47.979,47.989,203
2025-10-08 06:30:00+03:00,47.986,47.986,47.802,47.85,1280
2025-10-08 06:35:00+03:00,47.852,47.891,47.821,47.856,537
2025-10-08 06:40:00+03:00,47.855,47.921,47.855,47.901,394
2025-10-08 06:45:00+03:00,47.892,47.926,47.871,47.915,300
2025-10-08 06:50:00+03:00,47.914,47.96,47.908,47.911,328
2025-10-08 06:55:00+03:00,47.909,47.923,47.855,47.881,348
2025-10-08 07:00:00+03:00,47.868,47.891,47.794,47.804,1038
2025-10-08 07:05:00+03:00,47.803,47.832,47.77,47.801,654
2025-10-08 07:10:00+03:00,47.799,47.826,47.772,47.818,449
2025-10-08 07:15:00+03:00,47.813,47.817,47.731,47.783,543
2025-10-08 07:20:00+03:00,47.783,47.864,47.756,47.853,555
2025-10-08 07:25:00+03:00,47.854,47.943,47.826,47.899,758
2025-10-08 07:30:00+03:00,47.896,47.929,47.864,47.88,682
2025-10-08 07:35:00+03:00,47.875,47.882,47.719,47.755,706
2025-10-08 07:40:00+03:00,47.758,47.865,47.749,47.821,588
2025-10-08 07:45:00+03:00,47.823,47.868,47.807,47.827,428
2025-10-08 07:50:00+03:00,47.827,47.856,47.804,47.855,522
2025-10-08 07:55:00+03:00,47.855,47.874,47.831,47.866,507
