timestamp,open,high,low,close,tick_volume
2025-10-13 03:05:00+03:00,151.862,151.892,151.862,151.868,986
2025-10-13 03:10:00+03:00,151.869,151.88,151.863,151.875,951
2025-10-13 03:15:00+03:00,151.876,151.884,151.863,151.883,887
2025-10-13 03:20:00+03:00,151.881,151.883,151.866,151.88,702
2025-10-13 03:25:00+03:00,151.882,151.902,151.862,151.888,648
2025-10-13 03:30:00+03:00,151.887,151.892,151.867,151.88,739
2025-10-13 03:35:00+03:00,151.883,151.889,151.865,151.886,922
2025-10-13 03:40:00+03:00,151.884,151.918,151.855,151.909,386
2025-10-13 03:45:00+03:00,151.911,151.937,151.908,151.937,238
2025-10-13 03:50:00+03:00,151.937,151.94,151.913,151.914,327
2025-10-13 03:55:00+03:00,151.915,151.918,151.841,151.841,713
2025-10-13 04:00:00+03:00,151.833,152.109,151.747,152.089,660
2025-10-13 04:05:00+03:00,152.101,152.107,151.948,152.07,721
2025-10-13 04:10:00+03:00,152.07,152.102,152.028,152.095,615
2025-10-13 04:15:00+03:00,152.097,152.149,152.097,152.132,711
2025-10-13 04:20:00+03:00,152.13,152.268,152.116,152.159,808
2025-10-13 04:25:00+03:00,152.159,152.21,152.042,152.046,614
2025-10-13 04:30:00+03:00,152.046,152.078,152.001,152.018,740
2025-10-13 04:35:00+03:00,152.013,152.019,151.937,151.952,617
2025-10-13 04:40:00+03:00,151.955,151.964,151.86,151.881,582
2025-10-13 04:45:00+03:00,151.88,151.99,151.879,151.959,376
2025-10-13 04:50:00+03:00,151.964,151.975,151.906,151.907,434
2025-10-13 04:55:00+03:00,151.899,151.946,151.893,151.929,411
2025-10-13 05:00:00+03:00,151.92,151.945,151.734,151.79,943
2025-10-13 05:05:00+03:00,151.791,151.852,151.784,151.851,681
2025-10-13 05:10:00+03:00,151.847,151.95,151.833,151.908,619
2025-10-13 05:15:00+03:00,151.907,151.925,151.859,151.88,499
2025-10-13 05:20:00+03:00,151.887,151.935,151.822,151.857,579
2025-10-13 05:25:00+03:00,151.859,151.889,151.83,151.883,419
2025-10-13 05:30:00+03:00,151.885,151.904,151.827,151.849,583
2025-10-13 05:35:00+03:00,151.849,151.939,151.817,151.922,651
2025-10-13 05:40:00+03:00,151.923,152.028,151.917,152.008,452
2025-10-13 05:45:00+03:00,152.007,152.05,151.907,151.954,911
2025-10-13 05:50:00+03:00,151.955,152.047,151.923,152.036,738
2025-10-13 05:55:00+03:00,152.036,152.078,152.011,152.061,847
2025-10-13 06:00:00+03:00,152.059,152.07,151.954,152.01,1332
2025-10-13 06:05:00+03:00,152.011,152.024,151.949,152.009,1025
2025-10-13 06:10:00+03:00,152.011,152.029,151.928,151.985,920
2025-10-13 06:15:00+03:00,151.986,152.003,151.962,151.975,733
2025-10-13 06:20:00+03:00,151.977,152.013,151.902,151.931,934
2025-10-13 06:25:00+03:00,151.929,151.964,151.917,151.961,642
2025-10-13 06:30:00+03:00,151.963,151.994,151.921,151.973,525
2025-10-13 06:35:00+03:00,151.971,151.999,151.913,151.952,1010
2025-10-13 06:40:00+03:00,151.951,151.951,151.858,151.872,785
2025-10-13 06:45:00+03:00,151.871,151.898,151.847,151.873,754
2025-10-13 06:50:00+03:00,151.876,151.88,151.796,151.824,716
2025-10-13 06:55:00+03:00,151.821,151.876,151.792,151.837,857
2025-10-13 07:00:00+03:00,151.832,151.969,151.798,151.943,1116
2025-10-13 07:05:00+03:00,151.941,151.956,151.914,151.928,782
2025-10-13 07:10:00+03:00,151.929,151.953,151.878,151.927,708
2025-10-13 07:15:00+03:00,151.928,151.957,151.884,151.921,800
2025-10-13 07:20:00+03:00,151.922,151.946,151.869,151.924,611
2025-10-13 07:25:00+03:00,151.923,151.967,151.918,151.95,526
2025-10-13 07:30:00+03:00,151.949,151.962,151.886,151.945,604
2025-10-13 07:35:00+03:00,151.946,151.969,151.937,151.95,686
2025-10-13 07:40:00+03:00,151.948,151.962,151.914,151.919,534
