timestamp,open,high,low,close,tick_volume
2025-10-31 00:00:00+03:00,4016.2,4021.95,4015.19,4021.34,2906
2025-10-31 00:05:00+03:00,4021.29,4025.37,4020.45,4024.74,3543
2025-10-31 00:10:00+03:00,4024.81,4025.87,4023.52,4024.93,2664
2025-10-31 00:15:00+03:00,4024.96,4026.12,4023.12,4024.64,3722
2025-10-31 00:20:00+03:00,4024.6,4025.08,4018.74,4021.33,3811
2025-10-31 00:25:00+03:00,4021.34,4022.21,4019.53,4020.02,2688
2025-10-31 00:30:00+03:00,4020.06,4025.85,4019.95,4023.75,2312
2025-10-31 00:35:00+03:00,4023.9,4024.37,4021.28,4024.37,2241
2025-10-31 00:40:00+03:00,4024.33,4025.46,4021.79,4024.55,2438
2025-10-31 00:45:00+03:00,4024.65,4025.6,4021.81,4022.27,2475
2025-10-31 00:50:00+03:00,4022.19,4025.62,4022.19,4023.85,3032
2025-10-31 00:55:00+03:00,4023.86,4025.7,4020.14,4023.4,3854
2025-10-31 01:00:00+03:00,4023.22,4027.48,4022.8,4026.03,1695
2025-10-31 01:05:00+03:00,4026.3,4027.15,4022.53,4023.17,937
2025-10-31 01:10:00+03:00,4023.17,4025.8,4021.68,4023.37,938
2025-10-31 01:15:00+03:00,4023.38,4023.83,4021.06,4021.1,716
2025-10-31 01:20:00+03:00,4021.14,4022.23,4018.19,4018.5,1138
2025-10-31 01:25:00+03:00,4018.73,4020.39,4017.81,4019.0,1384
2025-10-31 01:30:00+03:00,4019.24,4020.01,4016.36,4017.18,1429
2025-10-31 01:35:00+03:00,4016.98,4019.29,4016.34,4019.26,1296
2025-10-31 01:40:00+03:00,4019.25,4020.14,4018.51,4019.99,522
2025-10-31 01:45:00+03:00,4020.09,4025.45,4019.94,4025.42,819
2025-10-31 01:50:00+03:00,4025.32,4027.38,4024.65,4024.66,552
2025-10-31 01:55:00+03:00,4024.65,4026.81,4023.71,4024.28,562
2025-10-31 03:00:00+03:00,4023.52,4023.98,4020.41,4020.59,326
2025-10-31 03:05:00+03:00,4019.92,4021.27,4016.11,4020.65,413
