timestamp,open,high,low,close,tick_volume
2025-10-30 00:00:00+03:00,1.15941,1.1598600000000001,1.15931,1.15982,315
2025-10-30 00:01:00+03:00,1.15983,1.1599,1.1592,1.15958,424
2025-10-30 00:02:00+03:00,1.15958,1.1595900000000001,1.15865,1.15866,454
2025-10-30 00:03:00+03:00,1.15865,1.15892,1.15827,1.15834,393
2025-10-30 00:04:00+03:00,1.15833,1.15838,1.15794,1.15798,315
2025-10-30 00:05:00+03:00,1.158,1.15866,1.15795,1.15863,364
2025-10-30 00:06:00+03:00,1.15863,1.159,1.15851,1.15855,324
2025-10-30 00:07:00+03:00,1.15858,1.1592500000000001,1.15855,1.15885,359
2025-10-30 00:08:00+03:00,1.15885,1.15891,1.15833,1.1584699999999999,250
2025-10-30 00:09:00+03:00,1.15846,1.15895,1.15846,1.15868,269
2025-10-30 00:10:00+03:00,1.15866,1.15896,1.15839,1.15852,301
2025-10-30 00:11:00+03:00,1.15851,1.15876,1.15836,1.15876,246
2025-10-30 00:12:00+03:00,1.15881,1.15885,1.15836,1.15854,277
2025-10-30 00:13:00+03:00,1.15854,1.15873,1.15845,1.15868,232
2025-10-30 00:14:00+03:00,1.15867,1.15881,1.15849,1.15859,240
2025-10-30 00:15:00+03:00,1.15866,1.15902,1.15831,1.15835,298
2025-10-30 00:16:00+03:00,1.1584,1.15866,1.15808,1.15821,440
2025-10-30 00:17:00+03:00,1.15827,1.15855,1.15812,1.15843,306
2025-10-30 00:18:00+03:00,1.15841,1.15852,1.15801,1.15841,280
2025-10-30 00:19:00+03:00,1.15842,1.15886,1.15819,1.15885,189
2025-10-30 00:20:00+03:00,1.15881,1.15884,1.15825,1.1584,202
2025-10-30 00:21:00+03:00,1.15841,1.15865,1.15832,1.15853,222
2025-10-30 00:22:00+03:00,1.15854,1.15881,1.15815,1.15816,240
2025-10-30 00:23:00+03:00,1.15816,1.15823,1.15799,1.15806,191
2025-10-30 00:24:00+03:00,1.15805,1.15815,1.15786,1.15811,157
2025-10-30 00:25:00+03:00,1.15812,1.15893,1.15805,1.15845,540
2025-10-30 00:26:00+03:00,1.15846,1.15877,1.15807,1.15811,250
2025-10-30 00:27:00+03:00,1.1581,1.15816,1.15789,1.15809,204
2025-10-30 00:28:00+03:00,1.15806,1.15806,1.15775,1.15784,204
2025-10-30 00:29:00+03:00,1.15785,1.15791,1.15772,1.15784,184
2025-10-30 00:30:00+03:00,1.15784,1.15794,1.15771,1.15782,190
2025-10-30 00:31:00+03:00,1.15781,1.15819,1.1578,1.15818,181
2025-10-30 00:32:00+03:00,1.15819,1.15838,1.15802,1.15832,143
2025-10-30 00:33:00+03:00,1.15831,1.15871,1.15821,1.15855,158
2025-10-30 00:34:00+03:00,1.15855,1.15877,1.15843,1.15872,149
2025-10-30 00:35:00+03:00,1.15873,1.15881,1.15861,1.15869,117
2025-10-30 00:36:00+03:00,1.15867,1.1587,1.15841,1.15855,114
2025-10-30 00:37:00+03:00,1.15854,1.15854,1.15838,1.15845,105
2025-10-30 00:38:00+03:00,1.15848,1.15872,1.15841,1.1586400000000001,127
2025-10-30 00:39:00+03:00,1.15866,1.15872,1.15854,1.1587,83
2025-10-30 00:40:00+03:00,1.15873,1.15876,1.15863,1.1586400000000001,87
2025-10-30 00:41:00+03:00,1.15865,1.15895,1.15856,1.1586,103
2025-10-30 00:42:00+03:00,1.15865,1.1588,1.15858,1.15866,169
2025-10-30 00:43:00+03:00,1.15866,1.15882,1.15862,1.15868,133
2025-10-30 00:44:00+03:00,1.15867,1.15903,1.15861,1.15899,197
2025-10-30 00:45:00+03:00,1.1589800000000001,1.15921,1.1589800000000001,1.15921,144
2025-10-30 00:46:00+03:00,1.1592,1.1592500000000001,1.15895,1.159,85
2025-10-30 00:47:00+03:00,1.1589800000000001,1.15913,1.15889,1.15905,83
2025-10-30 00:48:00+03:00,1.15906,1.1594,1.15903,1.15939,97
2025-10-30 00:49:00+03:00,1.1593499999999999,1.15946,1.15924,1.1593,74
2025-10-30 00:50:00+03:00,1.15929,1.15951,1.1592500000000001,1.1595,76
2025-10-30 00:51:00+03:00,1.15951,1.1598,1.1595,1.1598,68
2025-10-30 00:52:00+03:00,1.15975,1.15975,1.15937,1.15951,142
2025-10-30 00:53:00+03:00,1.15952,1.15976,1.15949,1.1595900000000001,78
2025-10-30 00:54:00+03:00,1.15962,1.15972,1.15956,1.15965,83
2025-10-30 00:55:00+03:00,1.15961,1.15972,1.15957,1.15963,78
2025-10-30 00:56:00+03:00,1.15965,1.15966,1.15949,1.15955,58
2025-10-30 00:57:00+03:00,1.15955,1.1598,1.15948,1.15976,75
2025-10-30 00:58:00+03:00,1.15976,1.15994,1.15971,1.15994,83
2025-10-30 00:59:00+03:00,1.15994,1.15995,1.15984,1.15989,76
